Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg
2025-08-09T00:02:06.675783,5.352,74.31,71.27,64.16,2.44,2.52,2.56,2.69,0,0.0
2025-08-09T00:02:06.961475,5.638,74.24,71.44,64.11,2.44,2.50,2.55,2.72,0,0.0
2025-08-09T00:02:06.961475,5.638,72.60,73.28,63.54,2.37,2.52,2.53,2.69,0,0.0
2025-08-09T00:02:06.961475,5.638,72.17,72.72,63.20,2.37,2.51,2.50,2.68,0,0.0
2025-08-09T00:02:07.110317,5.787,72.60,71.62,63.25,2.39,2.58,2.43,2.57,0,0.0
2025-08-09T00:02:07.325781,6.002,74.44,70.97,64.25,2.45,2.53,2.55,2.66,0,0.0
2025-08-09T00:02:07.325781,6.002,73.92,71.99,64.01,2.42,2.50,2.53,2.70,0,0.0
2025-08-09T00:02:07.548191,6.225,72.48,71.87,63.11,2.38,2.57,2.43,2.57,0,0.0
2025-08-09T00:02:07.548191,6.225,74.77,71.09,64.25,2.45,2.51,2.53,2.66,0,0.0
2025-08-09T00:02:07.769590,6.446,72.29,73.47,63.35,2.36,2.49,2.51,2.69,0,0.0
2025-08-09T00:02:07.769590,6.446,72.66,71.74,63.35,2.39,2.62,2.43,2.57,0,0.0
2025-08-09T00:02:07.991806,6.668,74.64,71.33,64.30,2.45,2.53,2.55,2.69,0,0.0
2025-08-09T00:02:07.991806,6.668,73.86,72.35,63.97,2.42,2.50,2.53,2.72,0,0.0
2025-08-09T00:02:08.213300,6.890,72.54,72.05,63.16,2.39,2.61,2.44,2.58,0,0.0
2025-08-09T00:02:08.213300,6.890,73.79,71.09,64.16,2.45,2.57,2.47,2.62,0,0.0
2025-08-09T00:02:08.420158,7.097,74.37,70.85,64.35,2.47,2.50,2.55,2.68,0,0.0
2025-08-09T00:02:08.420158,7.097,72.23,72.85,62.64,2.35,2.49,2.50,2.58,0,0.0
2025-08-09T00:02:08.642649,7.319,73.73,70.97,63.97,2.47,2.56,2.47,2.62,0,0.0
2025-08-09T00:02:08.642649,7.319,74.50,70.85,64.35,2.45,2.51,2.55,2.66,0,0.0
2025-08-09T00:02:08.864480,7.541,72.54,73.16,63.49,2.37,2.48,2.52,2.69,0,0.0
2025-08-09T00:02:08.864480,7.541,72.66,71.50,63.25,2.39,2.57,2.45,2.58,0,0.0
2025-08-09T00:02:09.086476,7.763,74.05,71.03,64.45,2.45,2.55,2.47,2.64,0,0.0
2025-08-09T00:02:09.086476,7.763,72.60,71.39,63.35,2.39,2.57,2.44,2.56,0,0.0
2025-08-09T00:02:09.293045,7.969,74.70,71.03,64.35,2.45,2.51,2.54,2.67,0,0.0
2025-08-09T00:02:09.293045,7.969,74.18,71.09,64.25,2.45,2.50,2.56,2.69,0,0.0
2025-08-09T00:02:09.516171,8.193,73.22,72.48,63.77,2.41,2.51,2.53,2.70,0,0.0
2025-08-09T00:02:09.737904,8.414,72.29,72.91,63.35,2.38,2.52,2.52,2.70,0,0.0
2025-08-09T00:02:09.737904,8.414,72.11,72.85,63.20,2.35,2.53,2.50,2.69,0,0.0
2025-08-09T00:02:09.960548,8.637,72.66,71.62,63.25,2.38,2.57,2.43,2.57,0,0.0
2025-08-09T00:02:09.960548,8.637,74.50,71.44,64.60,2.43,2.49,2.53,2.72,0,0.0
2025-08-09T00:02:10.182404,8.859,73.10,70.85,63.87,2.43,2.55,2.47,2.61,0,0.0
2025-08-09T00:02:10.182404,8.859,74.50,70.97,64.30,2.46,2.51,2.55,2.66,0,0.0
2025-08-09T00:02:10.403613,9.080,74.11,71.80,64.16,2.44,2.49,2.55,2.72,0,0.0
2025-08-09T00:02:10.403613,9.080,72.41,73.28,63.44,2.37,2.49,2.51,2.68,0,0.0
