Timestamp,Elapsed_Time_s,CAN_Message
2025-11-08T03:23:29.133115,1.337,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.204396,1.408,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.204492,1.408,can0  206  [16]  9F 0C DE 07 97 0C 99 C6 F2 07 C3 0C A7 0C 00 00
2025-11-08T03:23:29.247496,1.451,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.308587,1.512,can0  041  [04]  02 00 05 00
2025-11-08T03:23:29.308765,1.513,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.359848,1.564,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.369868,1.574,can0  206  [16]  A3 0C DE 07 9F 0C B1 E0 F4 07 C3 0C A3 0C 00 00
2025-11-08T03:23:29.416951,1.621,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.478198,1.682,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.532788,1.737,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.550486,1.754,can0  206  [16]  97 0C DC 07 A3 0C B1 E0 F6 07 C3 0C AB 0C 00 00
2025-11-08T03:23:29.568713,1.773,can0  041  [04]  02 00 05 00
2025-11-08T03:23:29.593791,1.798,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.650978,1.855,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.725747,1.930,can0  206  [16]  A7 0C DE 07 93 0C B1 E0 F4 07 E8 0C A3 0C 00 00
2025-11-08T03:23:29.725801,1.930,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.762665,1.966,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.827690,2.032,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.838808,2.043,can0  041  [04]  1B 00 02 00
2025-11-08T03:23:29.861947,2.066,can0  206  [16]  97 0C DE 07 9B 0C B1 E0 ED 07 C3 0C AF 0C 00 00
2025-11-08T03:23:29.877815,2.082,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:29.942342,2.146,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.032507,2.236,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.032624,2.236,can0  206  [16]  AB 0C DE 07 B3 0C 3A DF F4 07 A3 0C 9F 0C 00 00
2025-11-08T03:23:30.067424,2.271,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.106851,2.311,can0  041  [04]  43 00 02 00
2025-11-08T03:23:30.134944,2.339,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.182522,2.386,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.195274,2.399,can0  206  [16]  9F 0C E0 07 9B 0C B1 E0 F4 07 C7 0C A7 0C 00 00
2025-11-08T03:23:30.240317,2.444,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.297768,2.502,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.357784,2.562,can0  204  [16]  37 25 50 46 50 46 50 46 80 25 20 4E 30 75 00 00
2025-11-08T03:23:30.368805,2.573,can0  206  [16]  A3 0C E0 07 93 0C 99 C6 EF 07 EC 0C A3 0C 00 00
