Timestamp,Elapsed_Time_s,CAN_Message
2025-08-03T15:20:25.340088,9.665,can1  206  [16]  D0 84 7C 15 E8 80 94 11 70 17 18 79 B8 88 00 00
2025-08-03T15:20:26.358025,10.683,can1  206  [16]  60 5D 58 1B 40 9C B8 0B C4 09 20 4E 30 75 00 00
2025-08-03T15:20:28.359207,12.684,can1  206  [16]  60 5D 58 1B 40 9C B8 0B C4 09 20 4E 30 75 00 00
2025-08-03T15:20:29.363461,13.688,can1  206  [16]  D0 84 7C 15 E8 80 94 11 70 17 18 79 B8 88 00 00
2025-08-03T15:20:31.868779,16.194,can1  204  [05]  D0 FB 01 00 80
2025-08-03T15:20:33.371142,17.696,can1  206  [16]  D0 84 7C 15 E8 80 94 11 70 17 18 79 B8 88 00 00
2025-08-03T15:20:35.364098,19.689,can1  206  [16]  60 5D 58 1B 40 9C B8 0B C4 09 20 4E 30 75 00 00
2025-08-03T15:20:36.870704,21.196,can1  204  [05]  D0 FB 01 00 80
