Timestamp,Elapsed_Time_s,CAN_Message
2025-09-29T15:12:14.348312,5.431,"can1  100  [04]  B1 65 00 00
  can1  100  [04]  B1 65 00 00"
2025-09-29T15:12:14.367146,5.431,"can1  120  [04]  E8 CD 79 02
  can1  120  [04]  E8 CD 79 02"
2025-09-29T15:12:20.511495,11.575,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:12:26.647592,17.711,"can1  100  [04]  56 6F 01 00
  can1  100  [04]  56 6F 01 00"
2025-09-29T15:12:26.649542,17.713,"can1  120  [04]  C8 E7 BB 02
  can1  120  [04]  C8 E7 BB 02"
2025-09-29T15:12:32.783674,23.848,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:12:38.615189,29.679,"can1  110  [04]  10 27 00 00
  can1  110  [04]  10 27 00 00"
2025-09-29T15:12:38.616280,29.680,"can1  100  [04]  99 98 00 00
  can1  100  [04]  99 98 00 00"
2025-09-29T15:12:44.766749,35.831,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:12:51.142287,42.206,"can1  100  [04]  AB 36 01 00
  can1  100  [04]  AB 36 01 00"
2025-09-29T15:12:51.143421,42.207,"can1  120  [04]  10 60 29 02
  can1  120  [04]  10 60 29 02"
2025-09-29T15:12:57.297986,48.362,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:13:03.245973,54.310,"can1  110  [04]  58 1B 00 00
  can1  110  [04]  58 1B 00 00"
2025-09-29T15:13:03.246069,54.310,"can1  100  [04]  1D DB 00 00
  can1  100  [04]  1D DB 00 00"
2025-09-29T15:13:09.368460,60.432,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:13:15.752711,66.817,"can1  100  [04]  BA 14 02 00
  can1  100  [04]  BA 14 02 00"
2025-09-29T15:13:15.753652,66.818,"can1  120  [04]  E8 6D 83 03
  can1  120  [04]  E8 6D 83 03"
2025-09-29T15:13:21.868165,72.932,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:13:27.598690,78.663,"can1  110  [04]  70 17 00 00
  can1  110  [04]  70 17 00 00"
2025-09-29T15:13:27.599227,78.663,"can1  100  [04]  82 85 01 00
  can1  100  [04]  82 85 01 00"
2025-09-29T15:13:33.619489,84.683,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:13:39.878684,90.943,"can1  100  [04]  EB BB 01 00
  can1  100  [04]  EB BB 01 00"
2025-09-29T15:13:39.879670,90.944,"can1  120  [04]  10 78 A2 02
  can1  120  [04]  10 78 A2 02"
2025-09-29T15:13:46.025812,97.090,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:13:51.728627,102.792,"can1  100  [04]  2E F3 00 00
  can1  100  [04]  2E F3 00 00"
2025-09-29T15:13:52.165682,103.230,"can1  120  [04]  68 7A 38 03
  can1  120  [04]  68 7A 38 03"
2025-09-29T15:13:58.561796,109.626,"can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00
  can1  206  [16]  C0 5D 96 00 40 1F C9 41 60 75 C8 32 58 31 00 00"
2025-09-29T15:14:03.936517,115.000,"can1  110  [04]  B8 0B 00 00
  can1  110  [04]  B8 0B 00 00"
2025-09-29T15:14:04.368045,115.432,"can1  100  [04]  14 6C 01 00
  can1  100  [04]  14 6C 01 00"
