Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg
2025-08-08T21:55:26.252094,4.763,72.66,69.81,63.25,2.47,2.58,2.54,2.67,0,0.0
2025-08-08T21:55:26.254368,4.765,73.03,69.76,63.11,2.47,2.56,2.55,2.68,0,0.0
2025-08-08T21:55:26.576752,5.087,73.16,69.64,63.25,2.49,2.56,2.55,2.68,0,0.0
2025-08-08T21:55:26.578149,5.089,73.22,69.81,63.39,2.49,2.55,2.57,2.69,0,0.0
2025-08-08T21:55:26.579148,5.090,72.78,69.64,63.02,2.49,2.57,2.55,2.69,0,0.0
2025-08-08T21:55:26.579148,5.090,73.10,69.53,63.25,2.49,2.55,2.56,2.67,0,0.0
2025-08-08T21:55:26.909586,5.420,73.22,69.53,63.49,2.49,2.53,2.57,2.69,0,0.0
2025-08-08T21:55:26.910772,5.421,73.16,69.76,63.58,2.49,2.51,2.63,2.71,0,0.0
2025-08-08T21:55:26.939917,5.450,73.10,69.76,63.58,2.49,2.50,2.64,2.72,0,0.0
2025-08-08T21:55:27.241337,5.752,72.72,70.68,63.35,2.45,2.49,2.62,2.74,0,0.0
2025-08-08T21:55:27.241337,5.752,71.27,71.44,62.32,2.41,2.53,2.56,2.68,0,0.0
2025-08-08T21:55:27.241337,5.752,71.39,71.50,62.28,2.41,2.55,2.55,2.67,0,0.0
2025-08-08T21:55:27.558360,6.069,71.62,71.44,62.37,2.41,2.55,2.55,2.65,0,0.0
2025-08-08T21:55:27.561261,6.072,71.62,71.15,62.41,2.42,2.56,2.54,2.63,0,0.0
2025-08-08T21:55:27.561261,6.072,71.68,71.15,62.55,2.43,2.57,2.55,2.61,0,0.0
2025-08-08T21:55:27.893710,6.404,71.87,70.97,62.60,2.43,2.56,2.55,2.63,0,0.0
2025-08-08T21:55:27.894798,6.405,72.11,70.68,62.64,2.44,2.55,2.55,2.64,0,0.0
2025-08-08T21:55:27.894798,6.405,72.35,70.21,62.78,2.45,2.56,2.56,2.64,0,0.0
2025-08-08T21:55:28.225607,6.736,72.66,70.33,62.88,2.46,2.55,2.57,2.65,0,0.0
2025-08-08T21:55:28.225607,6.736,73.03,70.21,62.97,2.47,2.55,2.58,2.66,0,0.0
2025-08-08T21:55:28.225607,6.736,73.10,70.04,63.25,2.48,2.54,2.61,2.67,0,0.0
2025-08-08T21:55:28.225607,6.736,73.16,69.87,63.39,2.46,2.53,2.62,2.67,0,0.0
2025-08-08T21:55:28.557973,7.069,73.22,70.16,63.49,2.47,2.52,2.62,2.68,0,0.0
2025-08-08T21:55:28.557973,7.069,73.16,70.33,63.58,2.46,2.51,2.62,2.70,0,0.0
2025-08-08T21:55:28.562746,7.073,73.03,70.62,63.54,2.46,2.54,2.63,2.73,0,0.0
2025-08-08T21:55:28.875243,7.386,72.85,70.74,63.44,2.45,2.53,2.63,2.73,0,0.0
2025-08-08T21:55:28.877273,7.388,72.78,70.33,63.39,2.46,2.53,2.64,2.72,0,0.0
2025-08-08T21:55:28.879287,7.390,72.60,70.21,63.25,2.45,2.53,2.63,2.74,0,0.0
2025-08-08T21:55:29.207619,7.718,72.41,70.68,63.16,2.44,2.53,2.61,2.74,0,0.0
2025-08-08T21:55:29.209635,7.720,72.23,70.97,63.06,2.43,2.57,2.57,2.73,0,0.0
2025-08-08T21:55:29.211652,7.722,71.74,71.09,62.97,2.42,2.57,2.57,2.72,0,0.0
2025-08-08T21:55:29.211652,7.722,71.39,71.33,62.78,2.42,2.57,2.57,2.72,0,0.0
2025-08-08T21:55:29.540991,8.052,71.33,71.44,62.60,2.40,2.56,2.55,2.70,0,0.0
2025-08-08T21:55:29.540991,8.052,71.39,71.44,62.51,2.39,2.56,2.53,2.70,0,0.0
2025-08-08T21:55:29.540991,8.052,71.33,71.33,62.37,2.38,2.57,2.53,2.67,0,0.0
2025-08-08T21:55:29.859096,8.370,71.44,71.44,62.28,2.39,2.62,2.51,2.66,0,0.0
2025-08-08T21:55:29.859096,8.370,71.62,70.97,62.69,2.43,2.61,2.50,2.62,0,0.0
2025-08-08T21:55:29.862482,8.373,72.60,70.10,62.74,2.45,2.62,2.53,2.63,0,0.0
2025-08-08T21:55:30.190991,8.702,72.85,69.87,62.83,2.47,2.61,2.53,2.64,0,0.0
2025-08-08T21:55:30.190991,8.702,72.97,69.76,63.11,2.48,2.63,2.54,2.66,0,0.0
2025-08-08T21:55:30.190991,8.702,73.16,69.64,63.25,2.49,2.62,2.55,2.67,0,0.0
2025-08-08T21:55:30.527750,9.038,73.22,69.81,63.49,2.48,2.61,2.56,2.68,0,0.0
2025-08-08T21:55:30.527750,9.038,73.22,69.98,63.58,2.46,2.58,2.57,2.69,0,0.0
2025-08-08T21:55:30.527750,9.038,73.10,70.10,63.58,2.47,2.56,2.61,2.70,0,0.0
2025-08-08T21:55:30.527750,9.038,73.03,70.16,63.44,2.45,2.56,2.62,2.70,0,0.0
2025-08-08T21:55:30.859318,9.370,72.91,70.10,63.44,2.46,2.54,2.62,2.71,0,0.0
2025-08-08T21:55:30.859318,9.370,72.66,70.27,63.35,2.45,2.55,2.61,2.72,0,0.0
2025-08-08T21:55:30.859318,9.370,72.48,70.50,63.25,2.45,2.61,2.58,2.73,0,0.0
2025-08-08T21:55:31.192563,9.703,72.35,70.68,63.16,2.46,2.56,2.58,2.73,0,0.0
2025-08-08T21:55:31.192563,9.703,71.99,71.09,63.11,2.43,2.57,2.57,2.71,0,0.0
2025-08-08T21:55:31.192563,9.703,71.74,71.50,62.92,2.42,2.61,2.61,2.70,0,0.0
2025-08-08T21:55:31.525709,10.036,71.56,71.68,62.78,2.41,2.57,2.58,2.70,0,0.0
2025-08-08T21:55:31.525709,10.036,71.39,71.44,62.64,2.40,2.57,2.57,2.70,0,0.0
2025-08-08T21:55:31.525709,10.036,71.27,71.39,62.55,2.40,2.58,2.57,2.69,0,0.0
2025-08-08T21:55:31.525709,10.036,71.15,71.27,62.46,2.39,2.59,2.55,2.69,0,0.0
2025-08-08T21:55:31.842225,10.353,71.50,71.15,62.37,2.40,2.63,2.53,2.66,0,0.0
2025-08-08T21:55:31.843478,10.354,71.50,71.09,62.37,2.41,2.63,2.53,2.64,0,0.0
2025-08-08T21:55:31.843478,10.354,71.50,70.97,62.37,2.41,2.65,2.53,2.64,0,0.0
2025-08-08T21:55:32.175139,10.686,71.74,70.62,62.60,2.42,2.64,2.53,2.62,0,0.0
2025-08-08T21:55:32.175139,10.686,71.99,70.27,62.60,2.42,2.61,2.55,2.63,0,0.0
2025-08-08T21:55:32.175139,10.686,72.29,70.56,62.64,2.42,2.61,2.55,2.64,0,0.0
2025-08-08T21:55:32.511822,11.022,72.66,70.33,62.83,2.43,2.64,2.56,2.64,0,0.0
2025-08-08T21:55:32.511822,11.022,73.16,70.16,62.97,2.45,2.64,2.56,2.65,0,0.0
2025-08-08T21:55:32.513957,11.025,73.41,70.10,63.20,2.46,2.57,2.57,2.68,0,0.0
2025-08-08T21:55:32.842068,11.353,73.60,70.21,63.39,2.48,2.55,2.58,2.68,0,0.0
2025-08-08T21:55:32.845280,11.356,73.73,70.33,63.49,2.49,2.55,2.61,2.69,0,0.0
2025-08-08T21:55:32.846294,11.357,73.54,70.50,63.49,2.49,2.53,2.62,2.71,0,0.0
2025-08-08T21:55:32.847411,11.358,73.41,70.33,63.54,2.49,2.51,2.64,2.71,0,0.0
2025-08-08T21:55:33.174626,11.685,72.91,71.15,63.35,2.46,2.49,2.62,2.73,0,0.0
2025-08-08T21:55:33.176638,11.687,72.17,71.39,63.11,2.43,2.51,2.61,2.72,0,0.0
2025-08-08T21:55:33.178667,11.689,72.05,71.44,62.92,2.41,2.52,2.59,2.72,0,0.0
2025-08-08T21:55:33.508667,12.019,71.74,71.68,62.64,2.41,2.53,2.58,2.72,0,0.0
2025-08-08T21:55:33.508667,12.019,71.74,71.87,62.60,2.40,2.54,2.57,2.72,0,0.0
2025-08-08T21:55:33.508667,12.019,71.56,71.68,62.46,2.40,2.57,2.55,2.69,0,0.0
2025-08-08T21:55:33.827492,12.338,71.80,71.44,62.37,2.40,2.57,2.51,2.67,0,0.0
2025-08-08T21:55:33.856378,12.367,71.80,71.39,62.37,2.40,2.57,2.51,2.66,0,0.0
2025-08-08T21:55:33.856378,12.367,71.87,71.44,62.41,2.41,2.60,2.50,2.65,0,0.0
2025-08-08T21:55:33.856378,12.367,71.99,70.33,62.92,2.45,2.62,2.50,2.64,0,0.0
2025-08-08T21:55:34.155758,12.666,73.28,69.70,63.11,2.47,2.57,2.53,2.66,0,0.0
2025-08-08T21:55:34.155758,12.666,73.35,69.87,63.25,2.48,2.56,2.55,2.66,0,0.0
