Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg
2025-08-09T23:44:40.004322,9.641,25.03,583.56,25.78,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:40.338623,9.975,25.01,586.18,25.78,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:40.338623,9.975,24.98,586.18,25.71,3.27,3.28,3.25,3.30,0,-0.7
2025-08-09T23:44:40.338623,9.977,25.03,586.18,25.76,3.27,3.27,3.23,3.32,0,-0.7
2025-08-09T23:44:40.668376,10.305,24.98,586.18,25.76,3.26,3.28,3.25,3.31,0,-0.7
2025-08-09T23:44:41.001388,10.638,25.01,583.56,25.76,3.26,3.28,3.27,3.28,0,163622.2
2025-08-09T23:44:41.001388,10.638,24.98,586.18,25.76,3.27,3.27,3.27,3.27,0,163622.2
2025-08-09T23:44:41.001388,10.638,25.01,584.94,25.78,3.24,3.30,3.25,3.30,0,163622.2
2025-08-09T23:44:41.319436,10.956,24.94,586.18,25.73,3.26,3.28,3.25,3.30,0,163622.2
2025-08-09T23:44:41.319436,10.956,24.98,584.94,25.73,3.27,3.27,3.27,3.29,0,163622.2
2025-08-09T23:44:41.650807,11.287,24.96,586.18,25.78,3.28,3.26,3.27,3.28,0,163622.2
2025-08-09T23:44:41.985218,11.622,25.01,584.94,25.73,3.27,3.28,3.26,3.28,0,163622.2
2025-08-09T23:44:41.985218,11.622,24.96,586.18,25.78,3.27,3.27,3.26,3.30,0,163622.2
2025-08-09T23:44:42.316088,11.952,25.05,586.18,25.78,3.27,3.28,3.27,3.28,0,163622.2
2025-08-09T23:44:42.316088,11.952,25.03,586.18,25.73,3.27,3.27,3.27,3.28,0,163622.2
2025-08-09T23:44:42.316088,11.952,24.98,587.29,25.71,3.27,3.28,3.25,3.29,0,163622.2
2025-08-09T23:44:42.649599,12.286,24.96,587.29,25.80,3.27,3.27,3.27,3.28,0,163622.2
2025-08-09T23:44:42.983132,12.620,24.98,586.18,25.76,3.27,3.27,3.27,3.27,0,163622.2
2025-08-09T23:44:42.983132,12.620,25.01,583.56,25.69,3.27,3.27,3.27,3.29,0,163622.2
2025-08-09T23:44:42.985144,12.622,24.98,586.18,25.73,3.27,3.27,3.27,3.28,0,163622.2
2025-08-09T23:44:43.313931,12.950,25.03,584.94,25.73,3.27,3.28,3.27,3.29,0,163622.2
2025-08-09T23:44:43.313931,12.950,25.01,586.18,25.76,3.27,3.28,3.27,3.27,0,163622.2
2025-08-09T23:44:43.631685,13.268,24.98,586.18,25.76,3.28,3.27,3.27,3.29,0,163622.2
2025-08-09T23:44:43.634012,13.270,24.96,586.18,25.69,3.27,3.27,3.25,3.30,0,163622.2
2025-08-09T23:44:43.966805,13.603,25.01,587.29,25.73,3.27,3.27,3.25,3.29,0,-0.7
2025-08-09T23:44:43.966805,13.603,24.94,586.18,25.78,3.27,3.27,3.25,3.29,0,-0.7
2025-08-09T23:44:43.966805,13.603,24.98,586.18,25.76,3.28,3.26,3.25,3.29,0,-0.7
2025-08-09T23:44:44.299035,13.935,25.01,583.56,25.73,3.25,3.29,3.27,3.28,0,-0.7
2025-08-09T23:44:44.330019,13.966,24.98,583.56,25.69,3.27,3.28,3.25,3.30,0,-0.7
2025-08-09T23:44:44.330019,13.966,24.85,586.18,25.76,3.27,3.28,3.25,3.29,0,-0.7
2025-08-09T23:44:44.615001,14.251,25.01,586.18,25.87,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:44:44.947624,14.584,25.01,584.94,25.82,3.27,3.28,3.25,3.30,0,163818.8
2025-08-09T23:44:44.949572,14.586,24.98,586.18,25.76,3.29,3.26,3.26,3.27,0,163818.8
2025-08-09T23:44:45.283454,14.920,25.03,583.56,25.69,3.27,3.27,3.26,3.30,0,163818.8
2025-08-09T23:44:45.283454,14.920,24.98,584.94,25.78,3.27,3.29,3.26,3.29,0,163818.8
2025-08-09T23:44:45.285486,14.922,25.03,586.18,25.78,3.27,3.27,3.27,3.29,0,163818.8
2025-08-09T23:44:45.597841,15.234,25.01,584.94,25.73,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:44:45.932641,15.569,24.92,571.46,25.76,3.27,3.27,3.28,3.27,0,163818.8
2025-08-09T23:44:46.258488,15.895,24.96,583.56,25.73,3.27,3.27,3.25,3.30,0,163818.8
2025-08-09T23:44:46.260024,15.896,25.05,586.18,25.76,3.25,3.29,3.25,3.31,0,163818.8
2025-08-09T23:44:46.260024,15.896,25.01,587.29,25.78,3.27,3.27,3.27,3.29,0,163818.8
2025-08-09T23:44:46.597976,16.234,25.03,586.18,25.76,3.27,3.28,3.27,3.28,0,163818.8
2025-08-09T23:44:46.597976,16.234,24.98,583.56,25.76,3.27,3.27,3.26,3.30,0,163818.8
2025-08-09T23:44:46.929199,16.566,24.98,588.32,25.78,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:46.929199,16.566,25.05,584.94,25.76,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:44:46.933350,16.570,25.03,586.18,25.76,3.27,3.27,3.27,3.29,0,-0.7
2025-08-09T23:44:47.263927,16.900,24.96,587.29,25.69,3.27,3.26,3.26,3.29,0,-0.7
2025-08-09T23:44:47.263927,16.900,25.01,583.56,25.73,3.28,3.28,3.25,3.28,0,-0.7
2025-08-09T23:44:47.580189,17.217,25.01,586.18,25.76,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:44:47.580189,17.217,25.03,583.56,25.80,3.26,3.28,3.27,3.29,0,-0.7
2025-08-09T23:44:48.244548,17.881,25.03,586.18,25.76,3.27,3.28,3.27,3.28,0,163622.2
2025-08-09T23:44:48.244548,17.881,25.01,584.94,25.71,3.27,3.28,3.27,3.29,0,163622.2
2025-08-09T23:44:48.244548,17.881,25.01,584.94,25.78,3.27,3.28,3.24,3.31,0,163622.2
2025-08-09T23:44:48.577687,18.214,25.01,584.94,25.80,3.27,3.28,3.27,3.28,0,163622.2
2025-08-09T23:44:48.577687,18.214,25.01,587.29,25.76,3.27,3.28,3.25,3.30,0,163622.2
2025-08-09T23:44:48.895100,18.532,24.98,586.18,25.73,3.27,3.27,3.27,3.28,0,163622.2
2025-08-09T23:44:49.230149,18.867,25.01,583.56,25.76,3.28,3.26,3.27,3.29,0,163622.2
2025-08-09T23:44:49.230149,18.867,24.98,586.18,25.76,3.27,3.28,3.25,3.29,0,163622.2
2025-08-09T23:44:49.560419,19.197,24.98,586.18,25.76,3.27,3.28,3.25,3.30,0,163622.2
2025-08-09T23:44:49.560419,19.197,25.01,584.94,25.76,3.27,3.28,3.27,3.27,0,163622.2
2025-08-09T23:44:49.564398,19.201,25.01,575.21,25.78,3.27,3.27,3.28,3.28,0,163622.2
2025-08-09T23:44:49.894670,19.531,24.98,586.18,25.73,3.27,3.28,3.27,3.27,0,-0.7
2025-08-09T23:44:49.894670,19.531,25.03,586.18,25.73,3.27,3.28,3.26,3.29,0,-0.7
2025-08-09T23:44:49.894670,19.531,24.98,583.56,25.76,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:44:50.320322,19.957,25.01,586.18,25.78,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:50.322331,19.959,24.98,586.18,25.76,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:44:50.322331,19.959,24.98,586.18,25.76,3.27,3.27,3.27,3.29,0,-0.7
2025-08-09T23:44:50.652905,20.289,25.01,587.29,25.76,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:44:50.982716,20.619,24.98,586.18,25.76,3.27,3.26,3.27,3.29,0,163818.8
2025-08-09T23:44:50.984736,20.621,25.03,575.21,25.76,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:44:51.315739,20.952,25.01,577.97,25.80,3.27,3.27,3.25,3.31,0,163818.8
2025-08-09T23:44:51.318257,20.955,24.98,577.97,25.78,3.27,3.28,3.27,3.27,0,163818.8
2025-08-09T23:44:51.318764,20.955,24.85,586.18,25.78,3.26,3.28,3.26,3.30,0,163818.8
2025-08-09T23:44:51.651081,21.287,25.03,586.18,25.76,3.27,3.29,3.26,3.28,0,163818.8
2025-08-09T23:44:51.651081,21.287,25.01,583.56,25.78,3.27,3.28,3.27,3.27,0,-0.7
2025-08-09T23:44:51.990082,21.626,24.96,586.18,25.76,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:44:51.992088,21.628,25.03,586.18,25.76,3.26,3.28,3.26,3.30,0,-0.7
2025-08-09T23:44:52.314147,21.951,25.01,586.18,25.69,3.26,3.28,3.27,3.29,0,-0.7
2025-08-09T23:44:52.314147,21.951,24.96,588.32,25.78,3.26,3.27,3.28,3.27,0,-0.7
2025-08-09T23:44:52.314147,21.951,25.01,586.18,25.76,3.26,3.28,3.27,3.27,0,-0.7
2025-08-09T23:44:52.646687,22.283,25.03,584.94,25.82,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:52.979125,22.616,24.98,584.94,25.78,3.26,3.28,3.27,3.29,0,-0.7
2025-08-09T23:44:53.312140,22.951,24.98,586.18,25.78,3.27,3.27,3.27,3.29,0,-0.7
2025-08-09T23:44:53.314663,22.951,25.01,586.18,25.76,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:53.314663,22.951,25.01,586.18,25.78,3.26,3.28,3.26,3.29,0,-0.7
2025-08-09T23:44:53.314663,22.951,25.01,586.18,25.78,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:44:53.633336,23.270,25.01,587.29,25.76,3.27,3.28,3.25,3.29,0,-0.7
2025-08-09T23:44:53.963384,23.600,25.03,584.94,25.78,3.27,3.28,3.25,3.29,0,-0.7
2025-08-09T23:44:53.963384,23.600,25.01,586.18,25.73,3.27,3.27,3.26,3.30,0,-0.7
2025-08-09T23:44:54.296561,23.933,25.03,584.94,25.80,3.27,3.26,3.29,3.27,0,-0.7
2025-08-09T23:44:54.296561,23.933,25.03,586.18,25.73,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:44:54.610964,24.247,25.01,583.56,25.80,3.26,3.28,3.27,3.28,0,-0.7
2025-08-09T23:44:54.610964,24.247,24.98,589.26,25.71,3.28,3.26,3.25,3.30,0,-0.7
2025-08-09T23:44:54.945034,24.581,25.01,583.56,25.73,3.27,3.28,3.27,3.27,0,-0.7
2025-08-09T23:44:54.945034,24.581,24.98,580.16,25.73,3.28,3.26,3.25,3.29,0,-0.7
2025-08-09T23:44:54.945034,24.581,24.94,587.29,25.76,3.26,3.28,3.27,3.28,0,-0.7
2025-08-09T23:44:55.278971,24.915,24.98,584.94,25.78,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:44:55.280983,24.917,25.01,584.94,25.80,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:44:55.280983,24.917,25.01,590.95,25.76,3.27,3.28,3.27,3.28,0,-0.7
2025-08-09T23:44:55.596427,25.233,24.98,586.18,25.80,3.26,3.28,3.27,3.28,0,-0.7
2025-08-09T23:44:55.930154,25.567,25.01,586.18,25.80,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:44:55.932192,25.569,25.09,586.18,25.73,3.27,3.28,3.27,3.28,0,163818.8
2025-08-09T23:44:56.262900,25.899,25.01,584.94,25.73,3.27,3.27,3.25,3.29,0,163818.8
2025-08-09T23:44:56.263743,25.900,24.98,586.18,25.73,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:44:56.265755,25.902,25.03,583.56,25.73,3.27,3.26,3.27,3.28,0,163818.8
2025-08-09T23:44:56.594630,26.231,25.03,586.18,25.73,3.27,3.28,3.25,3.30,0,163818.8
2025-08-09T23:44:56.912513,26.549,25.03,587.29,25.78,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:44:56.912513,26.549,25.01,577.97,25.73,3.26,3.28,3.25,3.30,0,163818.8
2025-08-09T23:44:57.247036,26.883,24.98,588.32,25.87,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:44:57.247036,26.883,24.98,586.18,25.73,3.27,3.28,3.28,3.25,0,163818.8
2025-08-09T23:44:57.247036,26.883,25.03,586.18,25.78,3.27,3.27,3.20,3.36,0,163818.8
2025-08-09T23:44:57.579673,27.216,25.01,584.94,25.73,3.27,3.27,3.25,3.29,0,163818.8
2025-08-09T23:44:57.579673,27.216,24.94,587.29,25.73,3.26,3.28,3.27,3.28,0,163818.8
2025-08-09T23:44:57.912638,27.549,24.96,583.56,25.78,3.26,3.29,3.25,3.29,0,-0.7
2025-08-09T23:44:57.914936,27.551,25.01,586.18,25.76,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:44:57.914936,27.551,25.03,586.18,25.78,3.30,3.25,3.25,3.29,0,-0.7
2025-08-09T23:44:58.245349,27.882,25.01,584.94,25.73,3.26,3.27,3.24,3.32,0,-0.7
2025-08-09T23:44:58.245349,27.882,25.01,583.56,25.76,3.26,3.28,3.27,3.28,0,-0.7
2025-08-09T23:44:58.579051,28.215,25.01,587.29,25.76,3.27,3.25,3.29,3.29,0,-0.7
2025-08-09T23:44:58.579051,28.215,24.98,587.29,25.78,3.27,3.27,3.27,3.29,0,-0.7
2025-08-09T23:44:58.895146,28.532,25.01,586.18,25.78,3.27,3.27,3.28,3.28,0,164932.9
2025-08-09T23:44:59.231301,28.868,25.01,586.18,25.73,3.27,3.27,3.27,3.28,0,164932.9
2025-08-09T23:44:59.233310,28.870,25.01,584.94,25.71,3.27,3.27,3.27,3.28,0,164932.9
2025-08-09T23:44:59.563382,29.200,24.98,584.94,25.73,3.27,3.27,3.25,3.30,0,164932.9
2025-08-09T23:44:59.563382,29.200,25.01,586.18,25.78,3.27,3.27,3.28,3.27,0,164932.9
2025-08-09T23:44:59.895180,29.532,25.01,587.29,25.76,3.26,3.28,3.26,3.30,0,164932.9
2025-08-09T23:44:59.897492,29.534,25.01,584.94,25.73,3.27,3.27,3.25,3.31,0,164932.9
2025-08-09T23:45:00.228587,29.865,24.98,587.29,25.78,3.26,3.28,3.25,3.29,0,164932.9
2025-08-09T23:45:00.230600,29.867,25.03,586.18,25.76,3.27,3.28,3.24,3.30,0,164932.9
2025-08-09T23:45:00.230600,29.867,25.01,584.94,25.73,3.28,3.27,3.25,3.31,0,164932.9
2025-08-09T23:45:00.563243,30.200,25.01,583.56,25.76,3.27,3.27,3.25,3.29,0,164932.9
2025-08-09T23:45:00.881466,30.518,25.03,586.18,25.73,3.27,3.27,3.27,3.28,0,164932.9
2025-08-09T23:45:00.882983,30.519,25.01,586.18,25.78,3.28,3.26,3.27,3.26,0,164932.9
2025-08-09T23:45:01.210815,30.847,25.01,586.18,25.76,3.27,3.28,3.25,3.30,0,164932.9
2025-08-09T23:45:01.210815,30.847,25.01,586.18,25.73,3.27,3.27,3.27,3.27,0,164932.9
2025-08-09T23:45:01.210815,30.847,24.98,584.94,25.71,3.26,3.29,3.25,3.29,0,164932.9
2025-08-09T23:45:01.542687,31.179,24.96,586.18,25.76,3.27,3.27,3.25,3.29,0,164932.9
2025-08-09T23:45:01.542687,31.179,24.94,586.18,25.78,3.28,3.25,3.28,3.28,0,164932.9
2025-08-09T23:45:01.876156,31.513,25.01,586.18,25.73,3.23,3.32,3.27,3.27,0,-0.7
2025-08-09T23:45:01.876156,31.513,25.01,586.18,25.76,3.27,3.27,3.26,3.30,0,-0.7
2025-08-09T23:45:01.876156,31.513,25.01,586.18,25.76,3.27,3.28,3.25,3.31,0,-0.7
2025-08-09T23:45:02.191680,31.828,24.85,586.18,25.73,3.27,3.28,3.25,3.29,0,-0.7
2025-08-09T23:45:02.191680,31.828,25.01,584.94,25.76,3.26,3.28,3.27,3.30,0,-0.7
2025-08-09T23:45:02.525459,32.162,25.01,586.18,25.78,3.27,3.28,3.27,3.27,0,-0.7
2025-08-09T23:45:02.525459,32.162,25.01,586.18,25.73,3.25,3.29,3.25,3.30,0,-0.7
2025-08-09T23:45:02.861221,32.498,24.98,587.29,25.76,3.27,3.27,3.25,3.27,0,163949.9
2025-08-09T23:45:02.861221,32.498,25.05,583.56,25.80,3.27,3.28,3.25,3.29,0,163949.9
2025-08-09T23:45:03.192201,32.829,24.98,586.18,25.76,3.27,3.27,3.25,3.30,0,163949.9
2025-08-09T23:45:03.195284,32.832,25.01,586.18,25.76,3.27,3.27,3.27,3.28,0,163949.9
2025-08-09T23:45:03.524252,33.161,25.01,587.29,25.76,3.27,3.27,3.25,3.31,0,163949.9
2025-08-09T23:45:03.524252,33.161,24.94,586.18,25.73,3.27,3.27,3.27,3.28,0,163949.9
2025-08-09T23:45:03.859951,33.496,24.98,581.99,25.73,3.27,3.27,3.27,3.28,0,163949.9
2025-08-09T23:45:03.864277,33.501,24.96,586.18,25.71,3.27,3.28,3.25,3.29,0,163949.9
2025-08-09T23:45:04.177795,33.814,25.03,584.94,25.76,3.27,3.27,3.25,3.32,0,163949.9
2025-08-09T23:45:04.178850,33.815,25.01,584.94,25.73,3.28,3.26,3.27,3.26,0,163949.9
2025-08-09T23:45:04.507259,34.144,24.98,583.56,25.76,3.28,3.25,3.26,3.30,0,163949.9
2025-08-09T23:45:04.507259,34.144,25.01,584.94,25.73,3.26,3.28,3.27,3.29,0,163949.9
2025-08-09T23:45:04.510890,34.147,25.01,586.18,25.76,3.26,3.28,3.25,3.30,0,163949.9
2025-08-09T23:45:04.843454,34.480,25.01,583.56,25.76,3.27,3.27,3.27,3.29,0,-0.7
2025-08-09T23:45:04.843454,34.480,24.96,586.18,25.73,3.27,3.28,3.27,3.27,0,-0.7
2025-08-09T23:45:04.843454,34.480,25.01,584.94,25.80,3.26,3.29,3.27,3.29,0,-0.7
2025-08-09T23:45:05.160463,34.797,25.01,586.18,25.73,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:05.160463,34.797,24.98,588.32,25.73,3.27,3.29,3.24,3.29,0,-0.7
2025-08-09T23:45:05.493171,35.130,24.98,586.18,25.76,3.28,3.26,3.27,3.28,0,-0.7
2025-08-09T23:45:05.495187,35.132,25.01,588.32,26.22,3.28,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:05.826329,35.463,25.01,584.94,25.78,3.27,3.27,3.26,3.30,0,163622.2
2025-08-09T23:45:06.142669,35.779,25.01,586.18,25.73,3.27,3.27,3.25,3.29,0,163622.2
2025-08-09T23:45:06.142669,35.779,24.98,583.56,25.78,3.27,3.27,3.25,3.30,0,163622.2
2025-08-09T23:45:06.477665,36.114,25.01,586.18,25.76,3.27,3.27,3.27,3.28,0,163622.2
2025-08-09T23:45:06.477665,36.114,24.98,586.18,25.76,3.27,3.26,3.27,3.31,0,163622.2
2025-08-09T23:45:06.477665,36.114,25.01,586.18,25.76,3.27,3.27,3.27,3.27,0,163622.2
2025-08-09T23:45:06.812158,36.449,24.90,586.18,25.71,3.27,3.27,3.27,3.27,0,163622.2
2025-08-09T23:45:06.812158,36.449,24.96,581.99,25.73,3.26,3.27,3.26,3.31,0,163622.2
2025-08-09T23:45:07.146275,36.783,25.03,583.56,25.76,3.27,3.27,3.25,3.31,0,163622.2
2025-08-09T23:45:07.146275,36.783,25.03,581.99,25.71,3.27,3.28,3.27,3.27,0,163622.2
2025-08-09T23:45:07.478501,37.115,25.01,586.18,25.71,3.27,3.28,3.25,3.30,0,163622.2
2025-08-09T23:45:07.496146,37.133,24.98,586.18,25.76,3.28,3.27,3.27,3.27,0,163622.2
2025-08-09T23:45:07.497416,37.134,25.01,584.94,25.78,3.27,3.27,3.25,3.29,0,163622.2
2025-08-09T23:45:07.811057,37.447,25.01,584.94,25.76,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:08.143272,37.780,25.03,584.94,25.73,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:08.143272,37.780,25.03,581.99,25.73,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:08.475999,38.112,24.98,586.18,25.87,3.27,3.27,3.25,3.28,0,-0.7
2025-08-09T23:45:08.475999,38.112,25.09,584.94,25.76,3.27,3.26,3.26,3.29,0,-0.7
2025-08-09T23:45:08.809071,38.445,25.01,583.56,25.80,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:08.811086,38.447,25.01,584.94,25.69,3.26,3.28,3.25,3.30,0,-0.7
2025-08-09T23:45:09.128873,38.765,25.01,583.56,25.76,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:09.131561,38.768,25.01,581.99,25.71,3.27,3.27,3.28,3.27,0,-0.7
2025-08-09T23:45:09.462364,39.099,24.98,586.18,25.76,3.27,3.28,3.27,3.29,0,-0.7
2025-08-09T23:45:09.462918,39.099,24.98,586.18,25.53,3.27,3.27,3.25,3.29,0,-0.7
2025-08-09T23:45:09.464147,39.101,25.01,584.94,25.76,3.27,3.27,3.27,3.27,0,-0.7
2025-08-09T23:45:09.797416,39.434,25.01,584.94,25.73,3.27,3.27,3.25,3.29,0,-0.7
2025-08-09T23:45:09.798933,39.435,25.01,587.29,25.78,3.26,3.28,3.26,3.29,0,-0.7
2025-08-09T23:45:10.127481,39.764,24.98,587.29,25.76,3.27,3.28,3.27,3.28,0,-0.7
2025-08-09T23:45:10.127481,39.764,25.01,586.18,25.76,3.27,3.28,3.25,3.30,0,-0.7
2025-08-09T23:45:10.462406,40.099,24.85,586.18,25.73,3.26,3.28,3.27,3.29,0,-0.7
2025-08-09T23:45:10.462406,40.099,24.98,586.18,25.73,3.27,3.27,3.27,3.28,0,-0.7
2025-08-09T23:45:10.795493,40.432,25.01,581.99,25.78,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:45:10.796578,40.433,25.05,583.56,25.78,3.27,3.27,3.25,3.29,0,163818.8
2025-08-09T23:45:11.128542,40.765,25.01,583.56,25.73,3.27,3.28,3.25,3.30,0,163818.8
2025-08-09T23:45:11.130527,40.767,24.98,584.94,25.76,3.27,3.27,3.25,3.30,0,163818.8
2025-08-09T23:45:11.460115,41.097,25.01,586.18,25.76,3.27,3.28,3.25,3.29,0,163818.8
2025-08-09T23:45:11.462131,41.099,24.98,586.18,25.76,3.27,3.26,3.28,3.29,0,163818.8
2025-08-09T23:45:11.792797,41.429,25.01,587.29,25.76,3.27,3.27,3.28,3.29,0,163818.8
2025-08-09T23:45:11.792797,41.429,25.01,584.94,25.78,3.25,3.29,3.26,3.30,0,163818.8
2025-08-09T23:45:12.125782,41.762,24.98,584.94,25.84,3.27,3.28,3.27,3.28,0,163818.8
2025-08-09T23:45:12.128242,41.765,25.01,587.29,25.73,3.27,3.27,3.27,3.28,0,163818.8
2025-08-09T23:45:12.443553,42.080,25.01,586.18,25.73,3.27,3.27,3.26,3.30,0,163818.8
2025-08-09T23:45:12.445318,42.082,24.96,589.26,25.78,3.27,3.27,3.27,3.29,0,163818.8
2025-08-09T23:45:12.446373,42.083,24.98,586.18,25.73,3.26,3.28,3.25,3.32,0,163818.8
2025-08-09T23:45:12.776598,42.413,25.01,583.56,25.73,3.27,3.27,3.25,3.29,0,-0.7
2025-08-09T23:45:12.778604,42.415,24.98,583.56,25.78,3.26,3.29,3.24,3.29,0,-0.7
2025-08-09T23:45:13.108449,42.745,24.98,584.94,25.73,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:45:13.108449,42.745,24.98,586.18,25.78,3.26,3.28,3.25,3.32,0,-0.7
2025-08-09T23:45:13.110453,42.747,25.03,586.18,25.73,3.27,3.27,3.25,3.30,0,-0.7
2025-08-09T23:45:13.455660,43.092,24.98,588.32,25.76,3.27,3.27,3.28,3.27,0,-0.7
2025-08-09T23:45:13.457692,43.094,25.01,586.18,25.76,3.25,3.29,3.27,3.28,0,-0.7
