Timestamp,Elapsed_Time_s,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,Actual_rdr_deg,Set_rdr_deg,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Desired_heading,Data_wind_spd,Data_wind_dir
2025-11-08T03:10:55.609675,5.386,,,,,,,,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,,
2025-11-08T03:10:56.018454,5.795,20.14,565.38,20.34,3.24,3.23,3.24,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:56.637356,6.414,20.12,575.21,20.36,3.23,3.24,3.23,3.28,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:57.093938,6.870,20.12,508.41,20.36,3.23,3.23,3.23,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:57.374666,7.151,20.16,571.46,20.23,3.24,3.23,3.23,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:57.689900,7.466,20.12,575.21,20.36,3.24,3.22,3.24,3.25,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:57.992005,7.768,20.14,508.41,20.36,3.23,3.24,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:58.282775,8.059,20.12,577.97,20.34,3.24,3.23,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,2.0
2025-11-08T03:10:58.582786,8.359,20.12,565.38,20.38,3.23,3.18,3.28,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,2.0
2025-11-08T03:10:58.877190,8.654,20.14,565.38,20.31,3.23,3.23,3.24,3.25,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:10:59.173477,8.950,20.16,575.21,20.31,3.24,3.23,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,272.0
2025-11-08T03:10:59.469168,9.246,20.12,565.38,20.38,3.25,3.22,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,139.0
2025-11-08T03:10:59.738778,9.515,20.06,565.38,20.34,3.24,3.24,3.22,3.25,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,181.0
2025-11-08T03:11:00.005741,9.782,20.14,565.38,20.36,3.24,3.23,3.23,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,181.0
2025-11-08T03:11:00.272136,10.049,20.16,571.46,20.38,3.24,3.23,3.22,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:11:00.544850,10.321,20.14,565.38,20.31,3.24,3.23,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,2.0
2025-11-08T03:11:00.821220,10.598,20.47,575.21,20.34,3.23,3.24,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,338.0
2025-11-08T03:11:01.101940,10.878,20.14,575.21,20.34,3.23,3.23,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,2.0
2025-11-08T03:11:01.376630,11.153,20.14,508.41,19.97,3.23,3.22,3.24,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,139.0
2025-11-08T03:11:01.648682,11.425,20.12,565.38,20.31,3.19,3.27,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,47.0
2025-11-08T03:11:01.922818,11.699,20.14,581.99,20.34,3.23,3.23,3.24,3.25,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:11:02.196000,11.972,20.12,565.38,20.31,3.23,3.23,3.23,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:11:02.470004,12.246,20.12,565.38,20.53,3.23,3.24,3.23,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,2.0
2025-11-08T03:11:02.760839,12.537,20.1,565.38,20.36,3.24,3.23,3.23,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,2.0
2025-11-08T03:11:03.044066,12.820,20.14,571.46,20.85,3.24,3.21,3.25,3.26,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,319.0
2025-11-08T03:11:03.327469,13.104,20.12,565.38,20.31,3.21,3.25,3.23,3.27,-0.71,0.0,0.0,0.0,-10000.0,0.0,180.0,,0.0,228.0
