Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg,pH,Water_Temp,Salinity
2025-10-11T17:21:31.588020,15.746,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,110.0,57500.0
2025-10-11T17:21:31.589313,15.747,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,110.0,57500.0
2025-10-11T17:21:32.028027,16.186,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,57500.0
2025-10-11T17:21:32.029329,16.187,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,57500.0
2025-10-11T17:21:32.030798,16.188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,115000.0
2025-10-11T17:21:32.032051,16.190,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,115000.0
2025-10-11T17:21:32.899860,17.057,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,220.0,115000.0
2025-10-11T17:21:32.901272,17.059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,220.0,115000.0
2025-10-11T17:21:33.453421,17.611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,115000.0
2025-10-11T17:21:33.454814,17.612,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,115000.0
2025-10-11T17:21:33.456450,17.614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,172500.0
2025-10-11T17:21:33.457785,17.615,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,172500.0
2025-10-11T17:21:34.322415,18.480,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,330.0,172500.0
2025-10-11T17:21:34.324032,18.482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,330.0,172500.0
2025-10-11T17:21:34.325671,18.483,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,172500.0
2025-10-11T17:21:34.328104,18.486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,172500.0
2025-10-11T17:21:34.330217,18.488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,230000.0
2025-10-11T17:21:34.331612,18.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,230000.0
2025-10-11T17:21:35.639600,19.797,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,440.0,230000.0
2025-10-11T17:21:35.640986,19.799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,440.0,230000.0
2025-10-11T17:21:35.642253,19.800,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,230000.0
2025-10-11T17:21:35.643604,19.801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,230000.0
2025-10-11T17:21:36.076826,20.234,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,287500.0
2025-10-11T17:21:36.078442,20.236,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,287500.0
2025-10-11T17:21:36.953795,21.111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,550.0,287500.0
2025-10-11T17:21:36.955163,21.113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,550.0,287500.0
2025-10-11T17:21:36.956635,21.114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,287500.0
2025-10-11T17:21:36.958513,21.116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,287500.0
2025-10-11T17:21:37.392262,21.550,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,345000.0
2025-10-11T17:21:37.393887,21.552,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,345000.0
2025-10-11T17:21:38.263231,22.421,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,660.0,345000.0
2025-10-11T17:21:38.264837,22.422,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,660.0,345000.0
2025-10-11T17:21:38.704976,22.863,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,345000.0
2025-10-11T17:21:38.706300,22.864,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,345000.0
2025-10-11T17:21:38.707690,22.865,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
2025-10-11T17:21:38.708978,22.867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
2025-10-11T17:21:39.906700,24.064,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,770.0,402500.0
2025-10-11T17:21:39.908225,24.066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,770.0,402500.0
2025-10-11T17:21:39.909694,24.067,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,402500.0
2025-10-11T17:21:39.911153,24.069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,402500.0
2025-10-11T17:21:39.913014,24.071,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:21:39.915013,24.073,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:21:41.106842,25.264,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,880.0,460000.0
2025-10-11T17:21:41.108279,25.266,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,880.0,460000.0
2025-10-11T17:21:41.109711,25.267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,460000.0
2025-10-11T17:21:41.111213,25.269,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,460000.0
2025-10-11T17:21:41.447331,25.605,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,517500.0
2025-10-11T17:21:41.448950,25.607,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,517500.0
2025-10-11T17:21:42.323992,26.482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,990.0,517500.0
2025-10-11T17:21:42.325446,26.483,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,990.0,517500.0
2025-10-11T17:21:42.326809,26.484,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,517500.0
2025-10-11T17:21:42.328142,26.486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,517500.0
2025-10-11T17:21:42.764288,26.922,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:21:42.766271,26.924,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:21:43.523608,27.681,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,880.0,460000.0
2025-10-11T17:21:43.525474,27.683,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,880.0,460000.0
2025-10-11T17:21:43.962587,28.120,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,460000.0
2025-10-11T17:21:43.980495,28.138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,460000.0
2025-10-11T17:21:43.982681,28.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
2025-10-11T17:21:43.984896,28.143,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
2025-10-11T17:21:44.839865,28.997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,770.0,402500.0
2025-10-11T17:21:44.841554,28.999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,770.0,402500.0
2025-10-11T17:21:44.842998,29.001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,402500.0
2025-10-11T17:21:44.844352,29.002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,402500.0
2025-10-11T17:21:45.275360,29.433,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,345000.0
2025-10-11T17:21:45.276968,29.435,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,345000.0
2025-10-11T17:21:46.157872,30.316,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,660.0,345000.0
2025-10-11T17:21:46.159159,30.317,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,660.0,345000.0
2025-10-11T17:21:46.592533,30.750,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,345000.0
2025-10-11T17:21:46.594032,30.752,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,345000.0
2025-10-11T17:21:46.595449,30.753,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,287500.0
2025-10-11T17:21:46.596702,30.754,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,287500.0
2025-10-11T17:21:47.475613,31.633,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,550.0,287500.0
2025-10-11T17:21:47.477028,31.635,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,550.0,287500.0
2025-10-11T17:21:47.478369,31.636,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,287500.0
2025-10-11T17:21:47.479661,31.637,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,287500.0
2025-10-11T17:21:47.482124,31.640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,230000.0
2025-10-11T17:21:47.483736,31.641,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,230000.0
2025-10-11T17:21:48.706814,32.864,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,440.0,230000.0
2025-10-11T17:21:48.708201,32.866,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,440.0,230000.0
2025-10-11T17:21:48.709624,32.867,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,230000.0
2025-10-11T17:21:48.711007,32.869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,230000.0
2025-10-11T17:21:49.140867,33.298,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,172500.0
2025-10-11T17:21:49.142303,33.300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,172500.0
2025-10-11T17:21:50.021538,34.179,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,330.0,172500.0
2025-10-11T17:21:50.022885,34.181,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,330.0,172500.0
2025-10-11T17:21:50.024164,34.182,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,172500.0
2025-10-11T17:21:50.025449,34.183,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,172500.0
2025-10-11T17:21:50.458774,34.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,115000.0
2025-10-11T17:21:50.460175,34.618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,115000.0
2025-10-11T17:21:51.340169,35.498,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,220.0,115000.0
2025-10-11T17:21:51.341848,35.499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,220.0,115000.0
2025-10-11T17:21:51.343395,35.501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,110.0,115000.0
2025-10-11T17:21:51.346115,35.504,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,110.0,115000.0
2025-10-11T17:21:51.776813,35.934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,110.0,57500.0
2025-10-11T17:21:51.778285,35.936,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,110.0,57500.0
2025-10-11T17:21:52.655885,36.814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,110.0,57500.0
2025-10-11T17:21:52.657403,36.815,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,110.0,57500.0
2025-10-11T17:21:52.658884,36.817,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,57500.0
2025-10-11T17:21:52.660187,36.818,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,57500.0
2025-10-11T17:21:52.662151,36.820,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,115000.0
2025-10-11T17:21:52.664430,36.822,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,220.0,115000.0
2025-10-11T17:21:53.968381,38.126,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,220.0,115000.0
2025-10-11T17:21:53.969847,38.127,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,220.0,115000.0
2025-10-11T17:21:53.971377,38.129,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,115000.0
2025-10-11T17:21:53.972796,38.130,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,115000.0
2025-10-11T17:21:53.975165,38.133,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,172500.0
2025-10-11T17:21:53.977266,38.135,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,5.0,330.0,172500.0
2025-10-11T17:21:54.858380,39.016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,330.0,172500.0
2025-10-11T17:21:54.859959,39.018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,330.0,172500.0
2025-10-11T17:21:55.295276,39.453,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,172500.0
2025-10-11T17:21:55.297582,39.455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,172500.0
2025-10-11T17:21:55.299217,39.457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,230000.0
2025-10-11T17:21:55.301212,39.459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,6.0,440.0,230000.0
2025-10-11T17:21:56.174586,40.332,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,440.0,230000.0
2025-10-11T17:21:56.176094,40.334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,440.0,230000.0
2025-10-11T17:21:56.610278,40.768,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,230000.0
2025-10-11T17:21:56.611950,40.770,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,230000.0
2025-10-11T17:21:56.613431,40.771,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,287500.0
2025-10-11T17:21:56.614794,40.772,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,8.0,550.0,287500.0
2025-10-11T17:21:57.505222,41.663,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,550.0,287500.0
2025-10-11T17:21:57.506945,41.665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,550.0,287500.0
2025-10-11T17:21:57.508567,41.666,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,287500.0
2025-10-11T17:21:57.510449,41.668,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,287500.0
2025-10-11T17:21:57.928291,42.086,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,345000.0
2025-10-11T17:21:57.929943,42.088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,9.0,660.0,345000.0
2025-10-11T17:21:58.808141,42.966,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,660.0,345000.0
2025-10-11T17:21:58.809626,42.967,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,660.0,345000.0
2025-10-11T17:21:58.811049,42.969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,345000.0
2025-10-11T17:21:58.812588,42.970,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,345000.0
2025-10-11T17:21:59.246775,43.404,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
2025-10-11T17:21:59.248378,43.406,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
2025-10-11T17:22:00.125654,44.283,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,770.0,402500.0
2025-10-11T17:22:00.127112,44.285,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,770.0,402500.0
2025-10-11T17:22:00.128508,44.286,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,402500.0
2025-10-11T17:22:00.129982,44.288,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,402500.0
2025-10-11T17:22:00.132164,44.290,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:22:00.134090,44.292,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:22:01.453300,45.611,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,880.0,460000.0
2025-10-11T17:22:01.455107,45.613,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,880.0,460000.0
2025-10-11T17:22:01.456849,45.614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,460000.0
2025-10-11T17:22:01.458318,45.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,460000.0
2025-10-11T17:22:01.460373,45.618,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,517500.0
2025-10-11T17:22:01.462680,45.620,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,13.0,990.0,517500.0
2025-10-11T17:22:02.672091,46.830,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,990.0,517500.0
2025-10-11T17:22:02.674080,46.832,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,990.0,517500.0
2025-10-11T17:22:02.676031,46.834,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,517500.0
2025-10-11T17:22:02.678143,46.836,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,517500.0
2025-10-11T17:22:03.107339,47.265,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:22:03.108963,47.267,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,12.0,880.0,460000.0
2025-10-11T17:22:03.890488,48.048,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,880.0,460000.0
2025-10-11T17:22:03.892612,48.050,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,880.0,460000.0
2025-10-11T17:22:04.329819,48.487,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,460000.0
2025-10-11T17:22:04.331837,48.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,460000.0
2025-10-11T17:22:04.333787,48.491,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,10.0,770.0,402500.0
