Timestamp,Elapsed_Time_s,CAN_Message
2025-10-11T14:21:09.554847,4.424,can1  110  [02]  D0 07
2025-10-11T14:21:09.556570,4.425,can1  110  [02]  D0 07
2025-10-11T14:21:09.558970,4.428,can1  100  [03]  20 4E 00
2025-10-11T14:21:09.560923,4.430,can1  100  [03]  20 4E 00
2025-10-11T14:21:11.975340,6.844,can1  110  [02]  B8 0B
2025-10-11T14:21:11.976121,6.845,can1  110  [02]  B8 0B
2025-10-11T14:21:11.977958,6.847,can1  100  [03]  30 75 00
2025-10-11T14:21:11.979353,6.848,can1  100  [03]  30 75 00
2025-10-11T14:21:13.822144,8.691,can1  110  [02]  A0 0F
2025-10-11T14:21:13.823674,8.693,can1  110  [02]  A0 0F
2025-10-11T14:21:13.825036,8.694,can1  100  [03]  40 9C 00
2025-10-11T14:21:13.826198,8.695,can1  100  [03]  40 9C 00
2025-10-11T14:21:16.470807,11.340,can1  110  [02]  88 13
2025-10-11T14:21:16.472212,11.341,can1  110  [02]  88 13
2025-10-11T14:21:16.473666,11.342,can1  100  [03]  50 C3 00
2025-10-11T14:21:16.475129,11.344,can1  100  [03]  50 C3 00
2025-10-11T14:21:18.439470,13.308,can1  110  [02]  70 17
2025-10-11T14:21:18.441697,13.311,can1  110  [02]  70 17
2025-10-11T14:21:18.443987,13.313,can1  100  [03]  60 EA 00
2025-10-11T14:21:18.446127,13.315,can1  100  [03]  60 EA 00
2025-10-11T14:21:20.193184,15.062,can1  110  [02]  58 1B
2025-10-11T14:21:20.194751,15.064,can1  110  [02]  58 1B
2025-10-11T14:21:21.171984,16.041,can1  100  [03]  70 11 01
2025-10-11T14:21:21.173816,16.043,can1  100  [03]  70 11 01
2025-10-11T14:21:22.382628,17.251,can1  110  [02]  40 1F
2025-10-11T14:21:22.384455,17.253,can1  110  [02]  40 1F
2025-10-11T14:21:22.933319,17.802,can1  100  [03]  80 38 01
2025-10-11T14:21:22.934694,17.804,can1  100  [03]  80 38 01
2025-10-11T14:21:24.573564,19.442,can1  110  [02]  28 23
2025-10-11T14:21:24.575138,19.444,can1  110  [02]  28 23
2025-10-11T14:21:25.238236,20.107,can1  100  [03]  90 5F 01
2025-10-11T14:21:25.240192,20.109,can1  100  [03]  90 5F 01
2025-10-11T14:21:27.089146,21.958,can1  110  [02]  40 1F
2025-10-11T14:21:27.090308,21.959,can1  110  [02]  40 1F
2025-10-11T14:21:27.091592,21.960,can1  100  [03]  80 38 01
2025-10-11T14:21:27.092809,21.962,can1  100  [03]  80 38 01
2025-10-11T14:21:29.193834,24.063,can1  110  [02]  58 1B
2025-10-11T14:21:29.195159,24.064,can1  110  [02]  58 1B
2025-10-11T14:21:29.196670,24.066,can1  100  [03]  70 11 01
2025-10-11T14:21:29.197978,24.067,can1  100  [03]  70 11 01
2025-10-11T14:21:31.058042,25.927,can1  110  [02]  70 17
2025-10-11T14:21:31.059612,25.928,can1  110  [02]  70 17
2025-10-11T14:21:31.061044,25.930,can1  100  [03]  60 EA 00
2025-10-11T14:21:31.062345,25.931,can1  100  [03]  60 EA 00
