Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg,pH,Water_Temp,Salinity
2025-10-11T14:17:03.931586,5.083,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,20.0,0
2025-10-11T14:17:03.932871,5.084,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,20.0,0
2025-10-11T14:17:05.821131,6.972,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,30.0,0
2025-10-11T14:17:05.821935,6.973,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,30.0,0
2025-10-11T14:17:08.013023,9.164,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,40.0,0
2025-10-11T14:17:08.014210,9.165,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,40.0,0
2025-10-11T14:17:09.873406,11.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,50.0,0
2025-10-11T14:17:09.874464,11.026,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,50.0,0
2025-10-11T14:17:12.056488,13.208,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,60.0,0
2025-10-11T14:17:12.057440,13.209,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,60.0,0
2025-10-11T14:17:14.147658,15.299,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,70.0,0
2025-10-11T14:17:14.148595,15.300,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,70.0,0
2025-10-11T14:17:16.336631,17.488,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,80.0,0
2025-10-11T14:17:16.337731,17.489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,80.0,0
2025-10-11T14:17:17.881304,19.032,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,90.0,0
2025-10-11T14:17:17.883195,19.034,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,90.0,0
2025-10-11T14:17:20.290253,21.441,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,80.0,0
2025-10-11T14:17:20.291668,21.443,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,80.0,0
2025-10-11T14:17:22.379118,23.530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,70.0,0
2025-10-11T14:17:22.380254,23.531,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,70.0,0
2025-10-11T14:17:24.130657,25.282,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,60.0,0
2025-10-11T14:17:24.131821,25.283,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,60.0,0
2025-10-11T14:17:26.854301,28.005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,50.0,0
2025-10-11T14:17:26.855490,28.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,50.0,0
2025-10-11T14:17:28.834413,29.986,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,40.0,0
2025-10-11T14:17:28.835651,29.987,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,40.0,0
2025-10-11T14:17:30.924021,32.075,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,30.0,0
2025-10-11T14:17:30.925611,32.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,30.0,0
2025-10-11T14:17:32.992731,34.144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,20.0,0
2025-10-11T14:17:32.994021,34.145,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,20.0,0
2025-10-11T14:17:34.754486,35.906,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,10.0,0
2025-10-11T14:17:34.756039,35.907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,10.0,0
2025-10-11T14:17:36.827396,37.979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,20.0,0
2025-10-11T14:17:36.828457,37.980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,20.0,0
2025-10-11T14:17:38.800119,39.951,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,30.0,0
2025-10-11T14:17:38.801482,39.953,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,30.0,0
2025-10-11T14:17:40.773355,41.924,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,40.0,0
2025-10-11T14:17:40.774687,41.926,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,40.0,0
2025-10-11T14:17:42.854263,44.005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,50.0,0
2025-10-11T14:17:42.855489,44.007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,50.0,0
2025-10-11T14:17:44.849151,46.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,60.0,0
2025-10-11T14:17:44.850967,46.002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,60.0,0
2025-10-11T14:17:46.828928,47.980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,70.0,0
2025-10-11T14:17:46.830094,47.981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,0,70.0,0
