Timestamp,Elapsed_Time_s,Temp1_C,Temp2_C,Temp3_C,Volt1_V,Volt2_V,Volt3_V,Volt4_V,Set_Rudder_deg,Actual_Rudder_deg,pH,Water_Temp,Salinity
2025-10-11T15:43:20.615123,4.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,0,0
2025-10-11T15:43:20.616257,4.711,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,0,0
2025-10-11T15:43:21.042199,5.137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,0
2025-10-11T15:43:21.043200,5.138,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,0
2025-10-11T15:43:21.045051,5.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,40000.0
2025-10-11T15:43:21.046238,5.141,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,4.0,40.0,40000.0
2025-10-11T15:43:22.358980,6.453,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,40.0,40000.0
2025-10-11T15:43:22.360158,6.455,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,40.0,40000.0
2025-10-11T15:43:22.361433,6.456,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,40000.0
2025-10-11T15:43:22.362573,6.457,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,40000.0
2025-10-11T15:43:22.364845,6.459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,30000.0
2025-10-11T15:43:22.366388,6.461,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,3.0,30.0,30000.0
2025-10-11T15:43:23.244506,7.339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,30.0,30000.0
2025-10-11T15:43:23.246209,7.341,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,30.0,30000.0
2025-10-11T15:43:23.247252,7.342,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,30000.0
2025-10-11T15:43:23.248368,7.343,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,30000.0
2025-10-11T15:43:23.683849,7.778,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20000.0
2025-10-11T15:43:23.685742,7.780,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20000.0
2025-10-11T15:43:24.582610,8.677,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,20.0,20000.0
2025-10-11T15:43:24.584365,8.679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,20.0,20000.0
2025-10-11T15:43:25.119729,9.214,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,20000.0
2025-10-11T15:43:25.120798,9.215,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,20000.0
2025-10-11T15:43:25.121965,9.216,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,10000.0
2025-10-11T15:43:25.123169,9.218,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,1.0,10.0,10000.0
2025-10-11T15:43:26.002105,10.097,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,10.0,10000.0
2025-10-11T15:43:26.003610,10.098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,10.0,10000.0
2025-10-11T15:43:26.005229,10.100,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,10000.0
2025-10-11T15:43:26.006894,10.101,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,10000.0
2025-10-11T15:43:26.438672,10.533,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20000.0
2025-10-11T15:43:26.439763,10.534,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,,2.0,20.0,20000.0
