Timestamp,Elapsed_Time_s,CAN_Message
2025-10-11T16:02:48.716023,3.603,can1  110  [02]  88 13
2025-10-11T16:02:48.716997,3.604,can1  110  [02]  88 13
2025-10-11T16:02:49.157896,4.045,can1  100  [03]  0E 34 09
2025-10-11T16:02:49.158946,4.046,can1  100  [03]  0E 34 09
2025-10-11T16:02:49.160440,4.048,can1  120  [04]  20 24 48 0A
2025-10-11T16:02:49.161594,4.049,can1  120  [04]  20 24 48 0A
2025-10-11T16:02:50.395130,5.283,can1  110  [02]  70 17
2025-10-11T16:02:50.395867,5.283,can1  110  [02]  70 17
2025-10-11T16:02:50.396989,5.284,can1  100  [03]  BE E1 0A
2025-10-11T16:02:50.397999,5.285,can1  100  [03]  BE E1 0A
2025-10-11T16:02:50.416343,5.304,can1  120  [04]  80 85 B5 0D
2025-10-11T16:02:50.416423,5.304,can1  120  [04]  80 85 B5 0D
2025-10-11T16:02:51.705123,6.593,can1  110  [02]  40 1F
2025-10-11T16:02:51.706215,6.594,can1  110  [02]  40 1F
2025-10-11T16:02:51.707487,6.595,can1  100  [03]  6E 8F 0C
2025-10-11T16:02:51.708627,6.596,can1  100  [03]  6E 8F 0C
2025-10-11T16:02:51.709693,6.597,can1  120  [04]  E0 E6 22 11
2025-10-11T16:02:51.711767,6.599,can1  120  [04]  E0 E6 22 11
2025-10-11T16:02:52.582833,7.470,can1  110  [02]  28 23
2025-10-11T16:02:52.600959,7.488,can1  110  [02]  28 23
2025-10-11T16:02:53.019208,7.907,can1  100  [03]  1E 3D 0E
2025-10-11T16:02:53.020489,7.908,can1  100  [03]  1E 3D 0E
2025-10-11T16:02:53.021748,7.909,can1  120  [04]  40 48 90 14
2025-10-11T16:02:53.022846,7.910,can1  120  [04]  40 48 90 14
2025-10-11T16:02:53.881498,8.769,can1  110  [02]  10 27
2025-10-11T16:02:53.882663,8.770,can1  110  [02]  10 27
2025-10-11T16:02:53.883809,8.771,can1  100  [03]  CE EA 0F
2025-10-11T16:02:53.885027,8.772,can1  100  [03]  CE EA 0F
2025-10-11T16:02:54.318196,9.206,can1  120  [04]  A0 A9 FD 17
2025-10-11T16:02:54.319631,9.207,can1  120  [04]  A0 A9 FD 17
2025-10-11T16:02:55.194515,10.082,can1  110  [02]  E0 2E
2025-10-11T16:02:55.195864,10.083,can1  110  [02]  E0 2E
2025-10-11T16:02:55.198010,10.085,can1  100  [03]  7E 98 11
2025-10-11T16:02:55.199725,10.087,can1  100  [03]  7E 98 11
2025-10-11T16:02:55.633597,10.521,can1  120  [04]  00 0B 6B 1B
2025-10-11T16:02:55.634940,10.522,can1  120  [04]  00 0B 6B 1B
2025-10-11T16:02:56.525979,11.413,can1  110  [02]  C8 32
2025-10-11T16:02:56.527281,11.415,can1  110  [02]  C8 32
2025-10-11T16:02:56.528638,11.416,can1  100  [03]  2E 46 13
2025-10-11T16:02:56.530703,11.418,can1  100  [03]  2E 46 13
2025-10-11T16:02:56.533196,11.421,can1  120  [04]  60 6C D8 1E
2025-10-11T16:02:56.535209,11.423,can1  120  [04]  60 6C D8 1E
2025-10-11T16:02:57.843349,12.731,can1  110  [02]  E0 2E
2025-10-11T16:02:57.844740,12.732,can1  110  [02]  E0 2E
2025-10-11T16:02:57.845976,12.733,can1  100  [03]  7E 98 11
2025-10-11T16:02:57.847276,12.735,can1  100  [03]  7E 98 11
2025-10-11T16:02:57.848702,12.736,can1  120  [04]  00 0B 6B 1B
2025-10-11T16:02:57.850442,12.738,can1  120  [04]  00 0B 6B 1B
2025-10-11T16:02:58.831549,13.719,can1  110  [02]  10 27
2025-10-11T16:02:58.833030,13.721,can1  110  [02]  10 27
2025-10-11T16:02:59.270335,14.158,can1  100  [03]  CE EA 0F
2025-10-11T16:02:59.271809,14.159,can1  100  [03]  CE EA 0F
2025-10-11T16:02:59.273027,14.160,can1  120  [04]  A0 A9 FD 17
2025-10-11T16:02:59.274312,14.162,can1  120  [04]  A0 A9 FD 17
2025-10-11T16:03:00.132550,15.020,can1  110  [02]  28 23
2025-10-11T16:03:00.133920,15.021,can1  110  [02]  28 23
2025-10-11T16:03:00.570929,15.458,can1  100  [03]  1E 3D 0E
2025-10-11T16:03:00.572333,15.460,can1  100  [03]  1E 3D 0E
2025-10-11T16:03:00.573854,15.461,can1  120  [04]  40 48 90 14
2025-10-11T16:03:00.575002,15.462,can1  120  [04]  40 48 90 14
2025-10-11T16:03:01.464477,16.352,can1  110  [02]  40 1F
2025-10-11T16:03:01.466111,16.354,can1  110  [02]  40 1F
2025-10-11T16:03:01.467498,16.355,can1  100  [03]  6E 8F 0C
2025-10-11T16:03:01.468897,16.356,can1  100  [03]  6E 8F 0C
2025-10-11T16:03:01.901587,16.789,can1  120  [04]  E0 E6 22 11
2025-10-11T16:03:01.902888,16.790,can1  120  [04]  E0 E6 22 11
2025-10-11T16:03:02.784527,17.672,can1  110  [02]  70 17
2025-10-11T16:03:02.785934,17.673,can1  110  [02]  70 17
2025-10-11T16:03:02.787322,17.675,can1  100  [03]  BE E1 0A
2025-10-11T16:03:02.788701,17.676,can1  100  [03]  BE E1 0A
2025-10-11T16:03:02.790670,17.678,can1  120  [04]  80 85 B5 0D
2025-10-11T16:03:02.792235,17.680,can1  120  [04]  80 85 B5 0D
2025-10-11T16:03:04.094347,18.982,can1  110  [02]  88 13
2025-10-11T16:03:04.095665,18.983,can1  110  [02]  88 13
2025-10-11T16:03:04.097243,18.985,can1  100  [03]  0E 34 09
2025-10-11T16:03:04.098699,18.986,can1  100  [03]  0E 34 09
2025-10-11T16:03:04.101050,18.989,can1  120  [04]  20 24 48 0A
2025-10-11T16:03:04.102782,18.990,can1  120  [04]  20 24 48 0A
2025-10-11T16:03:05.413220,20.301,can1  110  [02]  B8 0B
2025-10-11T16:03:05.414576,20.302,can1  110  [02]  B8 0B
2025-10-11T16:03:05.415945,20.303,can1  100  [03]  5E 86 07
2025-10-11T16:03:05.417340,20.305,can1  100  [03]  5E 86 07
2025-10-11T16:03:05.875614,20.763,can1  120  [04]  C0 C2 DA 06
2025-10-11T16:03:05.877216,20.765,can1  120  [04]  C0 C2 DA 06
2025-10-11T16:03:07.205208,22.093,can1  110  [02]  D0 07
2025-10-11T16:03:07.206625,22.094,can1  110  [02]  D0 07
2025-10-11T16:03:07.207877,22.095,can1  100  [03]  AE D8 05
2025-10-11T16:03:07.209268,22.097,can1  100  [03]  AE D8 05
2025-10-11T16:03:07.211725,22.099,can1  120  [04]  60 61 6D 03
2025-10-11T16:03:07.213796,22.101,can1  120  [04]  60 61 6D 03
2025-10-11T16:03:08.080726,22.968,can1  110  [02]  B8 0B
2025-10-11T16:03:08.082226,22.970,can1  110  [02]  B8 0B
2025-10-11T16:03:08.083610,22.971,can1  100  [03]  5E 86 07
2025-10-11T16:03:08.085021,22.972,can1  100  [03]  5E 86 07
2025-10-11T16:03:08.520523,23.408,can1  120  [04]  C0 C2 DA 06
2025-10-11T16:03:08.521934,23.409,can1  120  [04]  C0 C2 DA 06
2025-10-11T16:03:09.396031,24.284,can1  110  [02]  88 13
2025-10-11T16:03:09.397558,24.285,can1  110  [02]  88 13
2025-10-11T16:03:09.399079,24.287,can1  100  [03]  0E 34 09
2025-10-11T16:03:09.400529,24.288,can1  100  [03]  0E 34 09
2025-10-11T16:03:09.834658,24.722,can1  120  [04]  20 24 48 0A
2025-10-11T16:03:09.836481,24.724,can1  120  [04]  20 24 48 0A
2025-10-11T16:03:10.829327,25.717,can1  110  [02]  70 17
2025-10-11T16:03:10.831565,25.719,can1  110  [02]  70 17
2025-10-11T16:03:10.833481,25.721,can1  100  [03]  BE E1 0A
2025-10-11T16:03:10.835867,25.723,can1  100  [03]  BE E1 0A
2025-10-11T16:03:11.269405,26.157,can1  120  [04]  80 85 B5 0D
2025-10-11T16:03:11.271456,26.159,can1  120  [04]  80 85 B5 0D
2025-10-11T16:03:12.130397,27.018,can1  110  [02]  40 1F
2025-10-11T16:03:12.132101,27.020,can1  110  [02]  40 1F
2025-10-11T16:03:12.133702,27.021,can1  100  [03]  6E 8F 0C
2025-10-11T16:03:12.135370,27.023,can1  100  [03]  6E 8F 0C
2025-10-11T16:03:12.137332,27.025,can1  120  [04]  E0 E6 22 11
2025-10-11T16:03:12.139788,27.027,can1  120  [04]  E0 E6 22 11
2025-10-11T16:03:13.662187,28.550,can1  110  [02]  28 23
2025-10-11T16:03:13.663752,28.551,can1  110  [02]  28 23
2025-10-11T16:03:13.665108,28.553,can1  100  [03]  1E 3D 0E
2025-10-11T16:03:13.666613,28.554,can1  100  [03]  1E 3D 0E
2025-10-11T16:03:13.668868,28.556,can1  120  [04]  40 48 90 14
2025-10-11T16:03:13.670942,28.558,can1  120  [04]  40 48 90 14
2025-10-11T16:03:14.547819,29.435,can1  110  [02]  10 27
2025-10-11T16:03:14.549423,29.437,can1  110  [02]  10 27
2025-10-11T16:03:14.551103,29.439,can1  100  [03]  CE EA 0F
2025-10-11T16:03:14.552751,29.440,can1  100  [03]  CE EA 0F
2025-10-11T16:03:14.983615,29.871,can1  120  [04]  A0 A9 FD 17
2025-10-11T16:03:14.985711,29.873,can1  120  [04]  A0 A9 FD 17
2025-10-11T16:03:15.850520,30.738,can1  110  [02]  E0 2E
2025-10-11T16:03:15.852027,30.739,can1  110  [02]  E0 2E
2025-10-11T16:03:15.853423,30.741,can1  100  [03]  7E 98 11
2025-10-11T16:03:15.854837,30.742,can1  100  [03]  7E 98 11
2025-10-11T16:03:16.301912,31.189,can1  120  [04]  00 0B 6B 1B
2025-10-11T16:03:16.303619,31.191,can1  120  [04]  00 0B 6B 1B
2025-10-11T16:03:17.163299,32.051,can1  110  [02]  C8 32
2025-10-11T16:03:17.164648,32.052,can1  110  [02]  C8 32
2025-10-11T16:03:17.166000,32.053,can1  100  [03]  2E 46 13
2025-10-11T16:03:17.167492,32.055,can1  100  [03]  2E 46 13
2025-10-11T16:03:17.169847,32.057,can1  120  [04]  60 6C D8 1E
2025-10-11T16:03:17.171809,32.059,can1  120  [04]  60 6C D8 1E
2025-10-11T16:03:18.497258,33.385,can1  110  [02]  E0 2E
2025-10-11T16:03:18.501110,33.389,can1  110  [02]  E0 2E
2025-10-11T16:03:18.502763,33.390,can1  100  [03]  7E 98 11
2025-10-11T16:03:18.504652,33.392,can1  100  [03]  7E 98 11
