Timestamp,Elapsed_Time_s,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,Actual_rdr_deg,Set_rdr_deg,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Desired_heading,Data_wind_spd,Data_wind_dir
2025-11-08T02:01:35.417637,4.919,None,None,None,None,None,None,None,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T02:01:36.322736,5.824,None,None,None,None,None,None,None,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T02:01:36.323814,5.826,None,None,None,None,None,None,None,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T02:01:36.324618,5.826,20.1,575.21,20.29,3.22,3.26,3.22,3.29,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T02:01:36.325348,5.827,20.1,575.21,20.29,3.22,3.26,3.22,3.29,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T02:01:36.326050,5.828,20.1,575.21,20.29,3.22,3.26,3.22,3.29,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T02:01:36.326698,5.828,20.1,575.21,20.29,3.22,3.26,3.22,3.29,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.327385,5.829,20.06,565.38,20.23,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.328556,5.830,20.06,565.38,20.23,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.330468,5.832,20.06,565.38,20.23,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.333701,5.835,20.06,565.38,20.23,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.334257,5.836,20.03,577.97,20.27,3.24,3.23,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.334708,5.836,20.03,577.97,20.27,3.24,3.23,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:36.335065,5.837,20.03,577.97,20.27,3.24,3.23,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.335463,5.837,20.03,577.97,20.27,3.24,3.23,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.335882,5.838,20.03,577.97,20.27,3.24,3.23,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.336307,5.838,20.03,565.38,20.31,3.2,3.27,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.339515,5.841,20.03,565.38,20.31,3.2,3.27,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.340057,5.842,20.03,565.38,20.31,3.2,3.27,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.340569,5.842,20.06,565.38,20.31,3.24,3.23,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.341633,5.844,20.06,565.38,20.31,3.24,3.23,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.342686,5.844,20.06,565.38,20.31,3.24,3.23,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:36.344501,5.846,20.06,565.38,20.31,3.24,3.23,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.411768,6.914,20.06,565.38,20.31,3.24,3.23,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.412658,6.914,20.06,565.38,20.19,3.24,3.23,3.28,3.22,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.413391,6.915,20.06,565.38,20.19,3.24,3.23,3.28,3.22,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.414015,6.916,20.06,565.38,20.19,3.24,3.23,3.28,3.22,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.414782,6.917,20.06,565.38,20.19,3.24,3.23,3.28,3.22,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.415479,6.917,20.08,565.38,20.29,3.24,3.25,3.22,3.24,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.416162,6.918,20.08,565.38,20.29,3.24,3.25,3.22,3.24,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.417166,6.919,20.08,565.38,20.29,3.24,3.25,3.22,3.24,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.417849,6.920,20.08,565.38,20.29,3.24,3.25,3.22,3.24,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.418552,6.920,20.03,571.46,20.21,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.419264,6.921,20.03,571.46,20.21,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.419790,6.922,20.03,571.46,20.21,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.420582,6.922,20.03,571.46,20.21,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.421522,6.923,20.03,571.46,20.21,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.422499,6.924,20.06,565.38,20.29,3.24,3.23,3.24,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.423284,6.925,20.06,565.38,20.29,3.24,3.23,3.24,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.424852,6.927,20.06,565.38,20.29,3.24,3.23,3.24,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.426028,6.928,20.06,565.38,20.29,3.24,3.23,3.24,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.427065,6.929,20.06,565.38,20.29,3.24,3.23,3.24,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.428558,6.930,20.14,565.38,20.27,3.24,3.23,3.23,3.28,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.430036,6.932,20.14,565.38,20.27,3.24,3.23,3.23,3.28,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.431109,6.933,20.14,565.38,20.27,3.24,3.23,3.23,3.28,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.432057,6.934,20.1,575.21,20.34,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.432948,6.935,20.1,575.21,20.34,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T02:01:37.433678,6.935,20.1,575.21,20.34,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.434662,6.936,20.1,575.21,20.34,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.435839,6.938,20.1,575.21,20.34,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.436725,6.938,20.06,508.41,20.27,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.437577,6.939,20.06,508.41,20.27,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:37.438430,6.940,20.06,508.41,20.27,3.23,3.24,3.23,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:38.152913,7.655,20.06,571.46,20.29,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:38.153877,7.656,20.06,571.46,20.29,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:38.154500,7.656,20.06,571.46,20.29,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:38.156219,7.658,20.06,571.46,20.29,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:38.156864,7.659,20.06,571.46,20.29,3.24,3.23,3.22,3.27,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
2025-11-08T02:01:38.157905,7.660,20.03,565.38,20.29,3.23,3.24,3.23,3.26,-23.21,-23.5,0.0,0.0,-10000.0,0.0,180.0,None,0.0,2.0
