Timestamp,Elapsed_Time_s,CAN_Message
2025-11-08T01:48:21.918462,3.262,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:21.919021,3.263,can0  041  [04]  E4 00 00 00
2025-11-08T01:48:21.920241,3.264,can0  206  [16]  A3 0C D3 07 9F 0C B1 E0 E9 07 BB 0C A7 0C 00 00
2025-11-08T01:48:21.921106,3.265,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.918505,4.262,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.919497,4.263,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.920236,4.264,can0  206  [16]  A3 0C D8 07 9F 0C 99 C6 EB 07 BF 0C A7 0C 00 00
2025-11-08T01:48:22.920970,4.265,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.921601,4.265,can0  041  [04]  E4 00 02 00
2025-11-08T01:48:22.933322,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.933409,4.277,can0  206  [16]  A3 0C D3 07 9F 0C DA DC ED 07 CB 0C A7 0C 00 00
2025-11-08T01:48:22.933454,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.933496,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.933540,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.933579,4.277,can0  206  [16]  9F 0C D3 07 9F 0C B1 E0 EB 07 C3 0C AB 0C 00 00
2025-11-08T01:48:22.933621,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.933661,4.277,can0  041  [04]  B5 00 02 00
2025-11-08T01:48:22.933701,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.933741,4.277,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.934205,4.278,can0  206  [16]  9B 0C D1 07 9B 0C 3A DF E9 07 C3 0C AF 0C 00 00
2025-11-08T01:48:22.935796,4.279,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.938069,4.282,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.939047,4.283,can0  041  [04]  B5 00 02 00
2025-11-08T01:48:22.945653,4.289,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.945741,4.289,can0  206  [16]  AB 0C D3 07 9F 0C DA DC E3 07 C3 0C 9F 0C 00 00
2025-11-08T01:48:22.945779,4.289,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.945816,4.289,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:22.945850,4.290,can0  206  [16]  A7 0C D3 07 9F 0C DA DC E9 07 BF 0C A3 0C 00 00
2025-11-08T01:48:22.946406,4.290,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:23.998790,5.342,can0  041  [04]  9F 00 02 00
2025-11-08T01:48:23.999793,5.343,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.000529,5.344,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.001238,5.345,can0  206  [16]  A7 0C D3 07 9B 0C DA DC E7 07 BF 0C A7 0C 00 00
2025-11-08T01:48:24.001931,5.346,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.002629,5.346,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.003332,5.347,can0  206  [16]  9F 0C CB 07 A3 0C DA DC EB 07 BF 0C A7 0C 00 00
2025-11-08T01:48:24.004012,5.348,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.004573,5.348,can0  041  [04]  9F 00 02 00
2025-11-08T01:48:24.007486,5.351,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.008489,5.352,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.009313,5.353,can0  206  [16]  9F 0C D6 07 9B 0C 3A DF EB 07 C7 0C AB 0C 00 00
2025-11-08T01:48:24.011207,5.355,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.011981,5.356,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.012668,5.356,can0  041  [04]  8B 00 00 00
2025-11-08T01:48:24.013416,5.357,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.014194,5.358,can0  206  [16]  9F 0C D3 07 AB 0C DA DC EF 07 B7 0C A7 0C 00 00
2025-11-08T01:48:24.019065,5.363,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.019141,5.363,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.019423,5.363,can0  206  [16]  A7 0C D6 07 9B 0C 99 C6 E9 07 D3 0C A7 0C 00 00
2025-11-08T01:48:24.020520,5.364,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.021542,5.365,can0  041  [04]  8B 00 00 00
2025-11-08T01:48:24.022292,5.366,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.022984,5.367,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.023761,5.367,can0  206  [16]  9F 0C D3 07 9B 0C DA DC E9 07 C3 0C AB 0C 00 00
2025-11-08T01:48:24.024526,5.368,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.025739,5.369,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.027305,5.371,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.028015,5.372,can0  041  [04]  8B 00 00 00
2025-11-08T01:48:24.028781,5.372,can0  206  [16]  A7 0C D3 07 AB 0C 3A DF E9 07 B7 0C A3 0C 00 00
2025-11-08T01:48:24.828658,6.172,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.830312,6.174,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.830736,6.174,can0  206  [16]  8F 0C D1 07 AF 0C C5 E1 EB 07 BF 0C AB 0C 00 00
2025-11-08T01:48:24.832695,6.176,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.832745,6.176,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.837423,6.181,can0  041  [04]  8B 00 00 00
2025-11-08T01:48:24.837483,6.181,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.837525,6.181,can0  206  [16]  AB 0C D6 07 97 0C 3A DF EB 07 CB 0C A3 0C 00 00
2025-11-08T01:48:24.837565,6.181,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.842900,6.187,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.843285,6.187,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.843336,6.187,can0  206  [16]  A3 0C D3 07 9F 0C 99 C6 EB 07 BB 0C AB 0C 00 00
2025-11-08T01:48:24.843868,6.188,can0  041  [04]  8B 00 02 00
2025-11-08T01:48:24.847412,6.191,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.847464,6.191,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.847505,6.191,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.848739,6.192,can0  206  [16]  AB 0C CB 07 93 0C 3A DF EB 07 CB 0C A3 0C 00 00
2025-11-08T01:48:24.848782,6.192,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.849519,6.193,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:24.850193,6.194,can0  041  [04]  8B 00 02 00
2025-11-08T01:48:24.852778,6.196,can0  206  [16]  AB 0C D6 07 93 0C 3A DF E9 07 C7 0C A7 0C 00 00
2025-11-08T01:48:25.594439,6.938,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.595042,6.939,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.595697,6.939,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.596244,6.940,can0  206  [16]  A3 0C DA 07 9B 0C 99 C6 EB 07 BF 0C AB 0C 00 00
2025-11-08T01:48:25.596780,6.940,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.597404,6.941,can0  041  [04]  B5 00 02 00
2025-11-08T01:48:25.597923,6.942,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.598465,6.942,can0  206  [16]  A7 0C D3 07 A3 0C A0 E2 E5 07 BB 0C A7 0C 00 00
2025-11-08T01:48:25.598947,6.943,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.603555,6.947,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.603608,6.947,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.604212,6.948,can0  206  [16]  A7 0C D8 07 9F 0C DA DC EB 07 9F 0C A3 0C 00 00
2025-11-08T01:48:25.604669,6.948,can0  041  [04]  8B 00 02 00
2025-11-08T01:48:25.605158,6.949,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.606030,6.950,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.606535,6.950,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.607164,6.951,can0  206  [16]  97 0C D3 07 A7 0C 99 C6 EB 07 BB 0C AB 0C 00 00
2025-11-08T01:48:25.607679,6.951,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:25.608137,6.952,can0  041  [04]  9F 00 02 00
2025-11-08T01:48:25.608627,6.952,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:26.250451,7.594,can0  204  [16]  72 1F 50 46 50 46 50 46 21 1F 20 4E 30 75 00 00
2025-11-08T01:48:26.250543,7.594,can0  206  [16]  A7 0C D6 07 9F 0C 99 C6 E9 07 BF 0C A3 0C 00 00
