Timestamp,Elapsed_Time_s,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,Actual_rdr_deg,Set_rdr_deg,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Desired_heading,Data_wind_spd,Data_wind_dir
2025-11-08T01:57:59.321356,4.887,None,None,None,None,None,None,None,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:58:00.209841,5.776,None,None,None,None,None,None,None,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:58:00.210690,5.777,20.06,565.38,20.25,3.24,3.23,3.23,3.25,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:58:00.211312,5.777,20.06,565.38,20.25,3.24,3.23,3.23,3.25,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.211957,5.778,20.06,565.38,20.25,3.24,3.23,3.23,3.25,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.212613,5.779,20.06,565.38,20.25,3.24,3.23,3.23,3.25,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.213294,5.779,20.06,565.38,20.25,3.24,3.23,3.23,3.25,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.213948,5.780,20.08,508.41,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.215196,5.781,20.08,508.41,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.216052,5.782,20.08,508.41,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.216623,5.783,20.08,508.41,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.217391,5.783,20.08,508.41,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.218042,5.784,20.06,565.38,20.53,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.218704,5.785,20.06,565.38,20.53,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.219350,5.785,20.06,565.38,20.53,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.220088,5.786,20.06,565.38,20.53,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.221253,5.787,20.06,508.41,20.27,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,181.0
2025-11-08T01:58:00.223283,5.789,20.06,508.41,20.27,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.224175,5.790,20.06,508.41,20.27,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.225081,5.791,20.06,508.41,20.27,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.226056,5.792,20.06,508.41,20.27,3.23,3.24,3.23,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.226901,5.793,20.03,508.41,20.29,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.227698,5.794,20.03,508.41,20.29,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.228537,5.794,20.03,508.41,20.29,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:00.229087,5.795,20.03,508.41,20.29,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.518149,7.084,20.08,565.38,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.519369,7.085,20.08,565.38,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.520214,7.086,20.08,565.38,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.521036,7.087,20.08,565.38,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.521858,7.088,20.03,571.46,20.29,3.24,3.26,3.2,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.523029,7.089,20.03,571.46,20.29,3.24,3.26,3.2,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,139.0
2025-11-08T01:58:01.523879,7.090,20.03,571.46,20.29,3.24,3.26,3.2,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:01.524750,7.091,20.03,571.46,20.29,3.24,3.26,3.2,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:01.525430,7.091,20.03,571.46,20.29,3.24,3.26,3.2,3.27,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:01.526120,7.092,20.03,565.38,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
2025-11-08T01:58:01.526824,7.093,20.03,565.38,20.27,3.24,3.23,3.23,3.26,44.29,45.0,0.0,0.0,-10000.0,0.0,180.0,None,0.0,159.0
