Timestamp,Elapsed_Time_s,Temp1,Temp2,Temp3,Volt1,Volt2,Volt3,Volt4,Actual_rdr_deg,Set_rdr_deg,IMU_roll,IMU_pitch,IMU_integral,IMU_derivative,IMU_heading,Desired_heading,Data_wind_spd,Data_wind_dir
2025-11-08T01:45:20.717562,5.149,None,None,None,None,None,None,None,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:45:20.718978,5.150,None,None,None,None,None,None,None,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:45:20.719752,5.151,20.01,571.46,20.25,3.24,3.24,3.22,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:45:21.576582,6.008,20.01,571.46,20.25,3.24,3.24,3.22,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:45:21.577538,6.009,20.01,571.46,20.25,3.24,3.24,3.22,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,None,None
2025-11-08T01:45:21.578135,6.009,20.01,571.46,20.25,3.24,3.24,3.22,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.578782,6.010,20.01,571.46,20.25,3.24,3.24,3.22,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.579432,6.011,19.93,571.46,20.27,3.24,3.23,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.580061,6.011,19.93,571.46,20.27,3.24,3.23,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.580689,6.012,19.93,571.46,20.27,3.24,3.23,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.581381,6.013,20.01,565.38,20.23,3.23,3.24,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.582027,6.013,20.01,565.38,20.23,3.23,3.24,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.584535,6.016,20.01,565.38,20.23,3.23,3.24,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.586501,6.018,20.01,565.38,20.23,3.23,3.24,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
2025-11-08T01:45:21.587243,6.018,20.01,565.38,20.23,3.23,3.24,3.23,3.27,-9.5,-10.31,0.0,0.0,-10000.0,0.0,180.0,None,0.0,319.0
